station code,year,wqi,ph,do,bod,nitrate,locations,locations_full,water_quality
1870,2013,155.0,7.4,4.9,16.3,0.0,RIVER SUKHANA AT PARWANOO,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",Bad
1870,2014,153.0,7.1,4.4,41.0,1.2,RIVER SUKHANA AT PARWANOO,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",Bad
1871,2006,92.0,9.01,7.2,4.6,2.955,RIVER MARKANDA AT PAONTA,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",Average
1871,2007,58.0,7.9,7.9,2.5,0.25,RIVER MARKANDA AT PAONTA,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",Average
1871,2008,47.0,8.2,8.0,0.5,0.516,RIVER MARKANDA AT PAONTA,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",Good
1871,2010,48.0,8.1,8.0,0.8,0.1,MARKANDA AT PAONTA,"MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",Good
1871,2011,41.0,7.6,8.3,1.0,0.49,RIVER MARKANDA AT PAONTA,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",Good
1871,2012,42.0,7.4,7.7,1.2,0.37,RIVER MARKANDA AT PAONTA,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR",Good
1871,2013,46.0,7.5,7.1,1.3,0.0,RIVER MARKANDA AT PAONTA,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",Good
1871,2014,48.0,7.8,7.8,1.3,0.4,RIVER MARKANDA AT PAONTA,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",Good
1884,2006,157.0,7.89,6.27,149.75,0.516,KALA AMB D/S MARKANDA RIVER,KALA AMB D/S MARKANDA RIVER,Bad
1884,2007,166.0,7.9,3.9,74.8,0.78,KALA AMB D/S MARKANDA RIVER,KALA AMB D/S MARKANDA RIVER,Bad
1884,2008,165.0,7.8,3.8,155.6,0.66,KALA AMB D/S MARKANDA RIVER,KALA AMB D/S MARKANDA RIVER,Bad
1884,2009,182.0,8.4,1.9,354.0,5.4,NAN,NAN,Bad
1884,2010,162.0,7.8,4.8,534.5,3.75,KALA AMB D/S MARKANDA RIVER,KALA AMB D/S MARKANDA RIVER,Bad
1884,2011,168.0,7.8,3.1,195.4,4.78,KALA AMB D/S MARKANDA RIVER,KALA AMB D/S MARKANDA RIVER,Bad
1884,2012,163.0,7.5,3.3,185.0,1.75,KALA AMB D/S MARKANDA RIVER,KALA AMB D/S MARKANDA RIVER,Bad
1884,2013,153.0,7.3,5.0,33.9,0.0,RIVER GHAGGAR AT D/S OF SURAJPUR,RIVER GHAGGAR AT D/S OF SURAJPUR,Bad
1884,2014,145.0,7.2,6.7,88.0,0.0,KALA AMB D/S MARKANDA RIVER,KALA AMB D/S MARKANDA RIVER,Bad
1885,2006,78.0,7.84,5.87,4.35,0.516,RIVER GHAGGAR AT D/S OF SURAJPUR,RIVER GHAGGAR AT D/S OF SURAJPUR,Average
1885,2007,65.0,8.2,6.5,2.2,0.05,RIVER GHAGGAR AT D/S OF SURAJPUR,RIVER GHAGGAR AT D/S OF SURAJPUR,Average
1885,2008,75.0,7.9,6.4,4.1,0.94,RIVER GHAGGAR AT D/S OF SURAJPUR,RIVER GHAGGAR AT D/S OF SURAJPUR,Average
1885,2009,60.0,7.8,7.0,2.5,0.516,NAN,NAN,Average
1885,2010,72.0,8.4,6.5,2.7,0.62,GHAGGAR AT D/S OF SURAJPUR,GHAGGAR AT D/S OF SURAJPUR,Average
1885,2011,67.0,7.8,6.9,3.4,1.21,RIVER GHAGGAR AT D/S OF SURAJPUR,RIVER GHAGGAR AT D/S OF SURAJPUR,Average
1885,2012,68.0,8.0,6.8,3.1,0.88,GHAGGAR AT D/S OF SURAJPUR,GHAGGAR AT D/S OF SURAJPUR,Average
1885,2014,49.0,7.3,6.7,1.8965,0.516,RIVER GHAGGAR AT D/S OF SURAJPUR,RIVER GHAGGAR AT D/S OF SURAJPUR,Good
1887,2006,151.0,7.9,6.25,14.0,19.4,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),Bad
1887,2007,161.0,8.2,6.6,26.3,15.5,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),Bad
1887,2008,143.0,7.0,6.8,25.3,20.2,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),Bad
1887,2009,88.0,6.2,7.2,8.0,1.5,NAN,NAN,Average
1887,2010,154.0,7.8,6.9,18.0,16.0,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),Bad
